holdType,homeType,noBed,soldPrice,usage,latitude,longitude
1,3,2,179000,1,51.01461341543239,-3.08923478095312
1,2,4,320000,1,51.032246,-3.055293
1,1,2,163000,1,51.016157348834106,-3.14040824541249
1,2,3,375000,1,51.01192,-3.117496
1,2,3,274000,1,51.00673081192429,-3.1164450927426803
1,3,3,170000,1,51.0170403694989,-3.0970329552775495
1,3,3,160000,1,51.02661809044599,-3.12158577417319
2,1,4,179000,1,51.02384339082371,-3.1136480255831898
1,3,3,172500,1,51.0113847655048,-3.12625014384142
1,2,5,300000,1,51.026418827853,-3.12360580396701
1,3,2,116000,1,51.0159414560454,-3.09531052969859
1,1,3,196500,1,51.026418827853,-3.12360580396701
1,3,2,161000,1,51.0341766683337,-3.08488727024297
1,1,2,193000,1,51.0227715740382,-3.06759658898341
2,4,1,90000,1,51.00825603916179,-3.1326883679815696
1,1,3,355000,1,51.02226846265779,-3.11094400538216
1,3,3,262000,1,51.0051156309774,-3.08361042979888
1,1,3,230000,1,51.0060778735075,-3.08166592000315
1,2,5,615000,1,51.0122990721501,-3.09535299706469
2,3,3,105000,1,51.033636183183,-3.0572360676524903
1,1,2,195000,1,51.0054877413633,-3.1204203406736295
1,2,4,340000,1,51.006789262329704,-3.13833975176269
1,2,2,305000,1,51.006789262329704,-3.13833975176269
2,4,1,142000,1,51.000883,-3.0864505097065495
1,1,3,195000,1,51.0391859034305,-3.09544504256092
1,3,3,209950,1,51.0255108216664,-3.146783
1,3,3,209950,1,51.0255108216664,-3.146783
1,1,3,265000,1,51.006734566789,-3.13193863033221
1,3,4,235000,1,51.0154944299326,-3.07957557099544
1,3,2,165000,1,51.0056534193289,-3.07991717613416
1,3,3,140000,1,51.0126734421751,-3.1090468111483998
1,3,3,163000,1,51.0264677985947,-3.1033728381664996
1,2,4,265000,1,51.0313875570638,-3.09851262393454
1,2,3,380000,1,51.006686244951894,-3.14060352044514
1,3,4,425000,1,51.020778157064505,-3.1097392457085
1,2,4,297000,1,51.02811,-3.13767645595586
1,1,3,202000,1,51.029008,-3.139626
2,4,2,138000,1,51.006111,-3.120321
1,2,4,320000,1,51.0131934641407,-3.13885338710808
1,3,3,180000,1,51.0363494748633,-3.08911692213449
1,3,3,165000,1,51.0110644634125,-3.12682682762532
1,2,4,490000,1,51.0379347046264,-3.0654348487639904
1,3,3,216250,1,51.0348897591853,-3.0903947975233197
2,4,2,178000,1,51.021048,-3.09660935640354
1,3,3,230000,1,51.0265472667544,-3.09684389534213
1,3,2,173000,1,51.013605227782605,-3.0922333159954
1,3,3,165000,1,51.03073449442061,-3.08854318881882
1,3,3,218000,1,51.0176324996562,-3.1086091337134505
1,1,3,237000,1,51.0274507569915,-3.1524497561958396
1,2,2,225000,1,51.01570617384561,-3.12480093503941
1,1,4,225000,1,51.027531370186395,-3.1266700441410897
1,1,3,261000,1,51.02832444578571,-3.1095772560502595
2,4,2,215000,1,51.012005,-3.105162
1,3,2,165000,1,51.0271790931791,-3.1042310502673
1,3,3,189500,1,51.024601427468795,-3.1095881578207796
1,1,3,187500,1,51.0348897591853,-3.0903947975233197
1,3,2,197400,1,51.027921237544795,-3.10752846254479
1,3,3,204000,1,51.027921237544795,-3.10752846254479
2,4,1,95000,1,51.0200394156587,-3.09559246144023
1,1,4,282000,1,51.0129613672615,-3.1324608952398996
1,2,3,240500,1,51.000835281768104,-3.08165798469912
1,2,4,300000,1,51.0154944299326,-3.07957557099544
1,3,3,198000,1,51.0153118537975,-3.07694822885527
1,2,7,670200,1,50.9924968899452,-3.1153624826825
1,3,2,155000,1,51.02222854435921,-3.106993
1,3,2,205000,1,51.026270729810804,-3.1108828494762
1,3,3,177000,1,51.014668447427,-3.09104655722198
1,3,3,230000,1,51.029974527573394,-3.1369117422663795
1,4,2,190000,1,51.006873782927705,-3.1202969542644103
1,1,3,319000,1,51.03340542240851,-3.11239406351555
1,3,2,180000,1,51.0241935232211,-3.10518672513669
1,2,3,257500,1,51.0086258050202,-3.0832788800112003
1,3,3,200000,1,51.0042934695507,-3.12585032848589
1,2,2,265000,1,51.0286202812843,-3.09538126920384
2,4,1,81000,1,51.0271173063996,-3.14153283192502
1,3,1,120000,1,51.000835281768104,-3.08165798469912
1,2,4,345000,1,51.0384734412336,-3.0635502186447994
1,1,3,246500,1,51.032559368744,-3.056485
1,2,3,240000,1,51.006968339612705,-3.0738472518110496
1,1,6,565000,1,51.0069962560124,-3.0892843714664306
1,2,3,227500,1,51.028442955136995,-3.14574360866488
1,3,3,192000,1,51.01633187025251,-3.12892190546598
1,1,2,192500,1,51.006873782927705,-3.1202969542644103
1,1,3,204000,1,51.028156680182505,-3.1083041130091
1,2,4,287500,1,51.0271589251356,-3.1233242499647598
1,1,3,182500,1,51.0271152783388,-3.1024185602885597
1,1,3,255000,1,51.032879108299205,-3.06168223519934
1,1,3,159950,1,51.0294002509679,-3.09946385339185
1,3,2,138000,1,51.0255079867337,-3.11919195637985
1,2,3,270000,1,51.00673081192429,-3.1164450927426803
1,3,2,135000,1,51.01604342570621,-3.09498503953028
1,1,2,245000,1,51.0110957585405,-3.10091249035442
2,4,2,134000,1,51.006111,-3.120321
1,3,3,170000,1,51.02647876326421,-3.10886298269756
1,1,2,167500,1,50.9998309859965,-3.0823186852347004
1,2,3,275000,1,50.9993006566233,-3.1251166552967597
1,3,3,172000,1,51.027845943475,-3.1433474822153697
1,3,2,150000,1,51.0160701993366,-3.08827098522901
1,3,2,175000,1,51.01585469077371,-3.08823742682646
1,3,3,200000,1,51.02647876326421,-3.10886298269756
1,3,3,155000,1,51.01769785085361,-3.0892357856091803
1,1,2,151000,1,51.0013328256899,-3.0832800002963903
1,3,3,180000,1,51.029181819344394,-3.0901467355385095
2,4,2,210000,1,51.011593,-3.096021
1,3,2,146000,1,51.031198294959005,-3.09568449422189
1,2,4,495000,1,51.01076659683311,-3.11570099230933
2,4,2,178000,1,51.0118723929691,-3.11006831158212
1,3,1,123500,1,51.000835281768104,-3.08165798469912
1,3,3,189995,1,51.0214737078224,-3.10466578442273
1,2,3,215500,1,51.0133267049726,-3.08351673015108
1,1,3,195000,1,51.0158255019134,-3.07683182531016
1,1,3,233500,1,51.03585,-3.052915
1,3,3,167500,1,51.0013328256899,-3.0832800002963903
1,1,3,209000,1,51.0152181698613,-3.07246968867261
1,3,3,212000,1,51.010080950041896,-3.08539392877191
1,2,3,262500,1,51.0324999365974,-3.08339345921928
1,3,3,288000,1,51.013889265102996,-3.09166976785734
1,3,3,160000,1,51.0204735657294,-3.08472416279534
1,1,4,270000,1,51.012089889412096,-3.0879069521983302
1,3,3,150500,1,51.016922055643995,-3.09430717168425
1,3,2,162000,1,51.015659453987105,-3.07337800458843
1,1,3,277500,1,51.0116906038511,-3.0717610868348904
1,1,3,225000,1,51.0321276121881,-3.08475384587233
1,2,3,360000,1,51.0313218995691,-3.11116051135275
1,1,2,220000,1,51.0069962560124,-3.0892843714664306
1,2,3,290000,1,51.0286202812843,-3.09538126920384
1,3,4,230000,1,51.0194207993461,-3.106626
2,4,2,140000,1,51.0071771677053,-3.11018425970649
1,1,3,309950,1,51.002700186705,-3.0851646307846803
1,1,3,279950,1,51.027070827577894,-3.11938646025466
1,2,4,315000,1,50.999801641851704,-3.0845126926676
1,1,3,235000,1,51.0227715740382,-3.06759658898341
1,1,3,250000,1,51.018122049101294,-3.07450414334768
1,1,2,169950,1,51.0200513168095,-3.06710637148669
1,1,4,300000,1,51.0271589251356,-3.1233242499647598
2,4,2,132500,1,51.016795,-3.10028144484739
1,3,2,185000,1,51.0137100008537,-3.12664861637558
1,3,3,178000,1,51.022033142529494,-3.10446521254575
1,3,2,165000,1,51.024529982958,-3.10669190648072
1,3,2,149000,1,51.01609220623779,-3.09361758963663
1,1,5,510000,1,51.027701836347504,-3.11546595197465
1,3,3,210000,1,51.0282379922785,-3.1063666954727998
1,3,2,150000,1,51.0294691283527,-3.12901296041683
1,1,3,332000,1,51.0135653568304,-3.1145421975073906
1,2,5,335000,1,51.028692,-3.138805
1,2,4,545000,1,51.013002639281396,-3.11790721460939
2,4,2,200000,1,51.0118723929691,-3.11006831158212
1,3,2,157250,1,51.01177026851,-3.1085120854127
1,2,3,372000,1,51.0319807850939,-3.0763221053148504
2,4,2,168000,1,51.0180438697762,-3.11074321795188
1,1,3,165000,1,51.002527817997,-3.12710452092427
1,3,3,222000,1,51.0306140824431,-3.0763046993656005
1,1,3,205000,1,51.026054214278794,-3.1128454580316602
1,3,3,145000,1,51.017910059799995,-3.09826531231726
1,1,4,185000,1,51.036591723768794,-3.09782274699574
1,2,4,297000,1,51.0061858618437,-3.0922870635113298
1,3,2,153000,1,51.013889265102996,-3.09166976785734
1,1,3,260000,1,51.003134848600794,-3.0906333909097796
1,2,4,275000,1,51.0324999365974,-3.08339345921928
1,3,2,172000,1,51.0291575447385,-3.1321430706707503
2,4,2,110000,1,51.0200394156587,-3.09559246144023
1,3,3,185000,1,51.024573775063295,-3.10586593595929
1,1,3,228000,1,51.0243578997659,-3.10015728385989
1,3,2,179000,1,51.0173538160703,-3.0894843417552598
1,1,2,143000,1,51.012985274280005,-3.1234663696169798
1,3,2,220000,1,51.013356484223095,-3.09574855524839
1,1,3,195000,1,51.023113252277795,-3.0725093189850003
1,3,1,125000,1,51.000982841164294,-3.12505759308698
2,4,2,115000,1,51.026191032334395,-3.0916736045785402
1,1,3,225000,1,51.0076920839021,-3.1249776302854597
1,2,4,327500,1,51.0384734412336,-3.0635502186447994
1,1,4,750000,1,50.9884403473324,-3.1135697414771197
1,2,4,335000,1,51.033506,-3.066089
1,2,5,360000,2,51.010158,-3.095026
1,3,2,183000,1,51.013605227782605,-3.0922333159954
1,2,4,330000,1,51.00673081192429,-3.1164450927426803
1,1,2,135000,1,51.020883494333404,-3.0793015483888797
1,3,3,200000,1,51.01367867689589,-3.07266225532247
1,3,3,215000,1,51.0324999365974,-3.08339345921928
1,1,3,155000,1,51.0204738973168,-3.0875899435163303
1,1,4,247500,1,51.0143441198122,-3.0785224435784304
1,3,3,185000,1,51.0193037122202,-3.07215051145613
1,2,3,277000,1,51.003134848600794,-3.0906333909097796
1,2,4,330000,1,51.0131934641407,-3.13885338710808
1,2,4,490000,1,50.9939349256015,-3.129561
2,4,2,157000,1,51.024222,-3.148049
1,2,5,285000,1,51.0256593435838,-3.1184113462956695
1,1,3,195000,1,51.0029525642923,-3.1296802207051897
1,3,2,132000,1,51.0272031226585,-3.12900067197402
2,4,2,132000,1,51.001991542217,-3.1230297171648105
1,3,2,175000,1,51.024529982958,-3.10669190648072
1,1,2,175000,1,51.038609709286,-3.0584471426854103
1,3,3,199950,1,51.028385158718,-3.10696912124672
1,1,3,257500,1,51.0075515779317,-3.1311460634105597
1,3,2,165000,1,51.026191032334395,-3.0916736045785402
1,1,3,205000,1,51.0153118537975,-3.07694822885527
1,1,2,187000,1,51.025205667224,-3.09702610940517
1,3,3,265000,1,51.0247567997185,-3.11121738458593
1,3,5,407500,1,51.016187112849906,-3.13643146398686
1,1,3,258000,1,51.003613000232,-3.12647521254452
1,3,2,166000,1,51.018114941868895,-3.06743258707993
1,2,3,265000,1,51.0033552535363,-3.1317423455326803
1,1,2,260000,1,51.0036245377058,-3.12527828626148
1,1,4,310000,1,51.007557,-3.082356
1,2,4,302500,1,51.00424622892329,-3.12981141923267
2,1,2,125000,1,51.015563390217,-3.09822411684914
1,3,3,210000,1,51.006188202366296,-3.0765373386058803
1,3,1,134000,1,51.0046238898952,-3.1325998843975595
1,1,3,210000,1,51.0030265857765,-3.1303946325614898
1,1,2,168000,1,51.027645405621996,-3.1278991540369
1,3,3,139000,1,51.0159414560454,-3.09531052969859
1,3,3,184950,1,51.000982841164294,-3.12505759308698
1,3,3,180000,1,51.027645405621996,-3.1278991540369
2,4,2,90000,1,51.0117501211683,-3.103723
1,2,4,347950,1,51.0086258050202,-3.0832788800112003
1,3,3,195000,1,51.02012343727671,-3.0962217713997204
1,2,4,375000,1,51.01375444556621,-3.13598708618527
1,3,4,345000,1,51.034135450735704,-3.1188150949956697
1,1,3,200000,1,51.016488425678396,-3.07319756062827
1,3,3,176000,1,51.025348252840395,-3.148178
1,3,3,219000,1,51.0061527618478,-3.12980073451412
1,3,3,176000,1,51.025348252840395,-3.148178
1,2,5,416000,1,51.032559368744,-3.056485
1,3,4,289000,1,51.0126687372881,-3.09044366754167
1,1,3,285000,1,51.0111533947359,-3.09093554574206
1,2,3,349950,1,51.008402352226895,-3.11467498762461
1,3,3,164000,1,51.013605227782605,-3.0922333159954
1,2,3,227000,1,51.006968339612705,-3.0738472518110496
1,1,2,182000,1,51.0291575447385,-3.1321430706707503
1,1,3,325000,1,51.0271569315891,-3.11884666773802
1,2,3,330000,1,51.00282917519301,-3.07997985361138
1,1,2,275000,1,51.03284926333551,-3.126483
1,1,3,226500,1,51.0281204683519,-3.10262779201132
1,3,3,190000,1,51.0025286930502,-3.12794541696066
2,4,2,119000,1,51.016795,-3.10028144484739
1,1,3,158200,1,51.0315195723954,-3.09690425534167
1,3,3,202000,1,51.0244347558039,-3.1491524463138596
1,1,2,171000,1,51.0117769664135,-3.07508446906846
1,3,3,220000,1,51.0176324996562,-3.1086091337134505
1,3,2,145000,1,51.018380201103405,-3.1084701431022994
1,3,3,187500,1,51.02012343727671,-3.0962217713997204
1,1,4,276000,1,51.0263630114549,-3.1200538586192796
1,1,4,325000,1,51.02832444578571,-3.1095772560502595
1,2,4,560000,1,51.007257961096,-3.1345312696134
1,1,4,280000,1,51.0084238495008,-3.0769169456987404
1,3,2,182500,1,51.004428033610495,-3.1070685456831004
1,2,4,299000,1,51.00282917519301,-3.07997985361138
1,1,3,208000,1,51.0269630378207,-3.1118405361330597
1,1,4,237000,1,51.00996883233871,-3.08197026639417
2,4,2,117000,1,51.0271173063996,-3.14153283192502
1,3,3,165000,1,51.03654797573339,-3.0880804135804905
1,3,4,245000,1,51.0291575447385,-3.1321430706707503
2,4,2,150000,1,51.0071771677053,-3.11018425970649
1,2,4,345000,1,51.00041034888989,-3.0896431502573596
1,2,4,245500,1,51.0033552535363,-3.1317423455326803
1,3,3,170000,1,51.019032658602896,-3.0974649273513197
2,4,2,106000,1,51.013657185814296,-3.1302539848933195
1,3,3,158500,1,51.031954257528106,-3.0859905132525296
1,2,2,210000,1,51.0092216695146,-3.0810833757016898
2,3,2,137500,1,51.004172082783604,-3.1216428677404098
1,1,3,165000,1,51.0121913580548,-3.0856997961688797
1,2,3,265000,1,51.032879108299205,-3.06168223519934
1,1,3,245000,1,51.0274507569915,-3.1524497561958396
1,3,3,185000,1,51.0070063790995,-3.11772026951298
1,1,4,325000,1,51.02226164233629,-3.09520326612859
1,3,3,225000,1,51.026270729810804,-3.1108828494762
1,1,2,152000,1,51.0276994638867,-3.1316080242784796
1,2,3,385000,1,51.0082225700058,-3.1342839856632203
1,3,2,195000,1,51.027744805707705,-3.10716776081943
2,4,2,197500,1,51.000883,-3.0864505097065495
1,1,3,192000,1,51.026739,-3.1258985471364804
1,2,2,220000,1,51.0329680037758,-3.09779414493617
1,1,4,330000,1,51.006734566789,-3.13193863033221
1,2,3,255000,1,51.028156680182505,-3.1083041130091
1,1,3,165000,1,51.0316065036133,-3.10295297510282
1,2,3,342500,1,51.01146234361771,-3.112682
1,1,3,245000,1,51.0210155568464,-3.0727745738093297
1,2,4,357500,1,51.0306140824431,-3.0763046993656005
1,2,4,355000,1,51.0203537168124,-3.1137069706236695
2,4,2,150000,1,51.0098174286839,-3.1086650798240094
1,3,2,165000,1,51.004763813961,-3.1218281756375803
1,1,3,193500,1,51.0274507569915,-3.1524497561958396
1,3,3,192200,1,51.016996,-3.0904631926378596
1,2,3,260000,1,51.005068658457795,-3.1039909256133997
1,2,6,365000,1,51.011437765384706,-3.09129858969319
1,3,3,182000,1,51.004103,-3.125276
1,1,3,170000,1,51.016996,-3.0904631926378596
1,3,2,153000,1,51.018114941868895,-3.06743258707993
1,3,2,160000,1,51.028872370581894,-3.10489874517689
1,1,3,256000,1,51.00905981885921,-3.12861701882258
1,3,4,490000,1,51.0199477790927,-3.109933
1,2,4,390000,1,51.037332,-3.0538228603442503
1,1,3,210000,1,51.003813135627205,-3.12903126028728
1,3,4,365000,1,51.0312398621351,-3.13002573986392
1,1,3,276000,1,51.022259308390595,-3.1081206732273197
2,4,2,120000,1,51.0280925104238,-3.11504753385561
1,1,3,230000,1,51.0291575447385,-3.1321430706707503
1,1,4,375000,1,51.032744250937206,-3.110566
1,1,4,282000,1,51.032246,-3.055293
1,3,3,175000,1,51.000982841164294,-3.12505759308698
1,3,2,142500,1,50.9998309859965,-3.0823186852347004
1,1,3,219950,1,51.02408853977221,-3.09628679895042
2,4,3,164000,1,51.0180438697762,-3.11074321795188
2,4,2,107000,1,51.0200394156587,-3.09559246144023
1,3,2,169000,1,51.000982841164294,-3.12505759308698
1,3,2,164000,1,51.0077227412819,-3.0807777007416295
1,3,3,168500,1,51.038152,-3.095592
1,2,4,377500,1,51.00041034888989,-3.0896431502573596
2,4,1,94000,1,51.025780798957,-3.10565225815196
2,4,2,100000,1,51.015563390217,-3.09822411684914
1,2,5,375000,1,51.01816935595139,-3.07131170109675
1,2,5,375000,1,51.01816935595139,-3.07131170109675
1,2,3,283000,1,51.025205667224,-3.09702610940517
1,1,3,185000,1,51.0012749260497,-3.1292689203217
1,1,3,245000,1,51.0269630378207,-3.1118405361330597
1,2,3,295000,1,51.007557,-3.082356
1,2,3,460000,1,51.03249287014871,-3.10906359030876
2,4,1,90000,1,51.015607791077,-3.09732703194475
2,4,1,124500,1,51.0180438697762,-3.11074321795188
1,3,3,187000,1,51.034629652440394,-3.0999156607354106
2,4,2,127000,1,51.015563390217,-3.09822411684914
1,3,3,180000,1,51.021318576991796,-3.1049044801602403
1,3,2,171000,1,51.004763813961,-3.1218281756375803
1,3,3,190000,1,51.02311738015511,-3.06911592145956
1,3,4,295000,1,51.027953805622396,-3.10598917054056
1,3,2,207000,1,51.013889265102996,-3.09166976785734
1,3,2,155000,1,51.01604342570621,-3.09498503953028
1,2,4,310000,1,51.033506,-3.066089
1,3,4,355000,1,51.0199477790927,-3.109933
2,4,2,155000,1,51.0118723929691,-3.11006831158212
1,1,2,279950,1,51.0032468173841,-3.088471
2,4,1,66500,1,51.0117501211683,-3.103723
1,1,4,258000,1,51.0309644896761,-3.1071304110358198
2,4,2,120000,1,51.0116479024128,-3.105987
1,2,4,350000,1,51.0131934641407,-3.13885338710808
1,2,3,350000,1,51.0089908935674,-3.1208326103472697
2,4,2,148000,1,51.021048,-3.09660935640354
1,3,3,189950,1,51.0078693520391,-3.1243119934946204
2,4,1,100000,1,51.0126687372881,-3.09044366754167
1,2,4,390000,1,51.02742748883001,-3.06389623814628
1,2,4,500000,1,51.001067555504,-3.11340178511016
2,4,1,94950,1,51.024573775063295,-3.10586593595929
1,2,3,300000,1,51.0292191716615,-3.0957661573807203
1,2,3,415000,1,51.0338283486131,-3.1208328603891804
1,1,3,210000,1,51.0281204683519,-3.10262779201132
1,2,3,295000,1,51.0286791360707,-3.122646
1,2,3,240000,1,51.003076804440695,-3.11015762092144
2,4,2,131500,1,51.006111,-3.120321
1,3,3,173000,1,50.9711989931182,-3.2311569473257404
1,3,2,194000,1,50.9823091445319,-3.24011245938953
1,2,4,338000,1,50.972280311699706,-3.24705221575215
1,3,3,232000,1,50.9853078172597,-3.23036
1,1,2,247000,1,50.971790458456795,-3.22365238702696
1,3,3,200000,1,50.98189994398889,-3.23374787717904
1,3,2,155225,1,50.9744718767173,-3.2312007818535204
1,3,3,167250,1,50.977861106122596,-3.22102003514957
2,3,2,100000,1,50.986982572712705,-3.241332
1,1,3,235000,1,50.9824421715184,-3.23689639028011
2,4,2,100000,1,50.9787961095656,-3.23302457055702
1,3,2,108000,1,50.98619195299089,-3.2007226833314903
1,3,2,152000,1,50.987387302476996,-3.23952118352703
1,2,3,300000,1,50.9688530403408,-3.2469323681724798
1,3,2,156000,1,50.975439842887404,-3.2298019932195197
1,2,3,317500,1,50.969886436756894,-3.2302677019286
1,3,2,102950,1,50.98619195299089,-3.2007226833314903
2,4,2,84500,1,50.973253745397905,-3.2443150984642295
1,3,2,157500,1,50.981482620171604,-3.22040276809219
1,1,3,249000,1,50.9687508019493,-3.2262357239416803
1,3,2,169500,1,50.972251447351205,-3.2311278104013903
1,3,2,169950,1,50.981370386875,-3.2404435862290604
1,1,3,255000,1,50.9875147129434,-3.2419181809244297
1,2,4,300000,1,50.968430534586496,-3.233590290601
1,1,4,325000,1,50.98281289338,-3.2185148590840797
1,2,4,338500,1,50.9715007268229,-3.24257335430727
1,3,2,175000,1,50.9875147129434,-3.2419181809244297
1,3,1,102500,1,50.9731798117081,-3.24365793252129
1,3,3,217000,1,50.983171971480296,-3.2376138581950897
1,3,3,130000,1,50.978639,-3.229274
1,2,3,227000,1,50.972656704426605,-3.2488569293113305
1,2,3,210000,1,50.9690774581089,-3.2268140068489997
1,1,3,196000,1,50.980945,-3.227255
1,2,4,275000,1,50.97262131497911,-3.2429023710796203
1,1,3,238500,1,50.971325850059394,-3.2480093925862903
1,2,4,330000,1,50.983901,-3.221449
1,3,3,145000,1,50.979178,-3.2242098048877903
1,1,3,195000,1,50.9758832078397,-3.2226916779926498
1,2,3,192000,1,50.96992030013289,-3.2227629387420897
1,2,4,302500,1,50.969887943024,-3.22927078569614
1,3,3,196000,1,50.9818735053375,-3.22601165404962
1,1,4,190000,1,50.9812315982804,-3.2220486851600403
1,3,4,199950,1,50.9794351645323,-3.2329702763020802
1,3,4,287500,1,50.9760165163821,-3.23225297224767
1,3,3,215000,1,50.981407472724705,-3.23269488031124
1,2,3,236000,1,50.96947042279471,-3.23304816056063
1,1,3,248000,1,50.9759909297351,-3.2201305720657794
1,3,3,118500,1,50.98619195299089,-3.2007226833314903
1,1,5,299950,1,50.976169984996204,-3.2524837499944104
1,3,1,227500,1,50.9823091445319,-3.24011245938953
2,4,2,85000,1,50.981910275632295,-3.22336288490507
1,2,4,285000,1,50.971790458456795,-3.22365238702696
1,1,3,155000,1,50.9756209191696,-3.23321
1,2,3,231000,1,50.97004376374971,-3.2272809816478505
1,1,2,189950,1,50.9715007268229,-3.24257335430727
1,3,2,170000,1,50.9875147129434,-3.2419181809244297
1,1,3,177000,1,50.9857258095122,-3.2443921663050097
1,2,2,195000,1,50.96992030013289,-3.2227629387420897
1,3,3,174000,1,50.9731798117081,-3.24365793252129
1,1,2,171500,1,50.9749748773948,-3.23125681819974
1,1,2,201500,1,50.9690774581089,-3.2268140068489997
1,2,4,350000,1,50.9728476231561,-3.2180114129566
1,1,2,179950,1,50.9766343277011,-3.2308021666189504
2,4,1,103000,1,50.98159472297,-3.2234400641051204
1,2,3,300000,1,50.9728476231561,-3.2180114129566
1,2,4,275000,1,50.97004376374971,-3.2272809816478505
2,4,1,75000,1,50.981910275632295,-3.22336288490507
1,2,4,525000,1,50.9720172348296,-3.21657964175869
1,2,4,300000,1,50.972280311699706,-3.24705221575215
1,3,3,195000,1,50.9818735053375,-3.22601165404962
1,2,5,325000,1,50.9794351645323,-3.2329702763020802
1,1,3,160000,1,50.976660184885205,-3.24701287679645
1,2,3,280000,1,50.9688530403408,-3.2469323681724798
1,2,3,240000,1,50.96992030013289,-3.2227629387420897
1,3,3,137000,1,50.979178,-3.2242098048877903
1,2,4,330800,1,50.98281289338,-3.2185148590840797
1,2,4,315000,1,50.98281289338,-3.2185148590840797
1,2,4,272500,1,50.971024314069794,-3.21866159249637
1,3,3,173750,1,50.986772,-3.244278
2,4,2,85000,1,50.984342,-3.22052
1,2,2,294000,1,50.9750556577425,-3.21841104305739
1,2,6,470000,1,50.980378045695,-3.23394970197022
1,3,2,155000,1,50.9766343277011,-3.2308021666189504
1,2,5,250000,1,50.9776149732338,-3.2196176086781096
1,2,4,280000,1,50.968694160712005,-3.23161765629323
1,2,4,365000,1,50.96947042279471,-3.23304816056063
2,4,2,117500,1,50.986982572712705,-3.241332
1,3,3,245000,1,50.9821491705413,-3.23569193909692
1,1,3,249950,1,50.977039921846895,-3.2510257384095604
1,3,2,169000,1,50.9747550255307,-3.23589445612709
1,1,2,173000,1,50.9707463578532,-3.2228843332753505
1,1,3,205000,1,50.969888030816605,-3.23267468109475
1,2,3,225000,1,50.972280311699706,-3.24705221575215
1,3,3,136500,1,50.983901,-3.221449
1,3,2,175000,1,50.983171971480296,-3.2376138581950897
2,4,1,118500,1,50.9790498535777,-3.2225754409080696
1,3,3,194000,1,50.98189994398889,-3.23374787717904
1,1,3,187000,1,50.976119885960905,-3.2215583652084905
1,1,3,214950,1,50.98167872630421,-3.23085010659078
1,3,2,162555,1,50.9758705934356,-3.23159388211209
1,3,2,151500,1,50.9744718767173,-3.2312007818535204
1,1,3,175000,1,50.96992030013289,-3.2227629387420897
2,4,2,122000,1,50.980862054179106,-3.2212697195879305
1,2,4,280000,1,50.9831291263061,-3.21491883378347
1,1,5,220000,1,50.977123699025604,-3.22016026791849
1,1,2,143000,1,50.987387302476996,-3.23952118352703
1,3,2,140500,1,50.9731798117081,-3.24365793252129
1,2,4,246500,1,50.97262131497911,-3.2429023710796203
1,2,4,270000,1,50.976544,-3.250443
2,4,2,125000,1,50.986982572712705,-3.241332
1,3,3,225000,1,50.9708230004957,-3.22157603594311
1,3,3,160000,1,50.9827510709616,-3.21949578873193
1,2,3,370000,1,50.966524984389295,-3.2120356019607503
1,2,3,230000,1,50.972656704426605,-3.2488569293113305
1,1,2,169950,1,50.9766343277011,-3.2308021666189504
1,3,2,169950,1,50.9823091445319,-3.24011245938953
1,2,2,345950,2,50.986655,-3.230152
1,2,2,285000,1,50.96423591354429,-3.22628770865168
1,2,5,347500,1,50.972656704426605,-3.2488569293113305
1,2,4,314950,1,50.972656704426605,-3.2488569293113305
1,2,4,284000,1,50.9812936796456,-3.2141443834576804
1,2,3,222500,1,50.977123699025604,-3.22016026791849
1,2,4,285000,1,50.971024314069794,-3.21866159249637
1,3,3,170000,1,50.9815396476588,-3.2321000580695496
1,3,3,133000,1,50.9781662017615,-3.2245180043589996
1,1,2,188000,1,50.9831291263061,-3.21491883378347
1,2,4,380000,1,50.969888030816605,-3.23267468109475
1,3,2,150000,1,50.97262131497911,-3.2429023710796203
1,1,3,152500,1,50.975186287553605,-3.24945182230586
2,4,1,103000,1,50.9828432771371,-3.2287154886573797
1,1,3,177500,1,50.975278386525204,-3.2450386862642504
1,1,3,196950,1,50.972656704426605,-3.2488569293113305
1,1,4,280000,1,50.98218102117389,-3.23862746075095
1,3,3,192000,1,50.9815396476588,-3.2321000580695496
2,4,2,129000,1,50.9787961095656,-3.23302457055702
1,1,3,212500,1,50.9842652133162,-3.23032016611591
1,3,3,150000,1,50.9781662017615,-3.2245180043589996
1,1,2,152950,1,50.9749748773948,-3.23125681819974
1,2,4,315000,1,50.9831291263061,-3.21491883378347
1,2,4,299950,1,50.9831291263061,-3.21491883378347
1,1,3,224000,1,50.9831291263061,-3.21491883378347
1,1,3,228000,1,50.985951,-3.232898
1,2,3,269500,1,50.971274883655504,-3.2452022198329997
1,2,3,285000,1,50.973076468896295,-3.227804
1,2,4,280000,1,50.983901,-3.221449
1,3,4,280000,1,50.976169984996204,-3.2524837499944104
1,2,3,197000,1,50.97262131497911,-3.2429023710796203
1,2,4,330000,1,50.9715007268229,-3.24257335430727
1,1,3,359950,1,50.96866107664761,-3.2296371632687997
2,4,2,91500,1,50.981910275632295,-3.22336288490507
1,3,3,150000,1,50.9825743658942,-3.2209157679366296
1,2,3,250000,1,50.969888030816605,-3.23267468109475
1,1,3,215000,1,50.981811160209595,-3.2353410622181404
2,4,1,114000,1,50.9790498535777,-3.2225754409080696
1,1,3,264950,1,50.9708982896248,-3.2298244386206205
